id,name,type,lat,lon,address,doctor_count,phone,source
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEwMDIjNDEjJDEjJDgjJDgz,재단법인베스티안재단베스티안서울병원,종합병원,37.5651103,127.0280199,"서울특별시 성동구 왕십리로 382, (하왕십리동)",9,02-3452-7575,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjODEjJDEjJDIjJDgz,재단법인예수병원유지재단예수병원,종합병원,35.8143916,127.1332292,"전북특별자치도 전주시 완산구 서원로 365, (중화산동1가, 예수병원)",220,063-230-8114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE0ODEjNjEjJDEjJDgjJDgz,재단법인일신기독교선교회 일신기독병원,종합병원,35.135783,129.0543811,"부산광역시 동구 정공단로 27, (좌천동)",32,051-630-0300,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNTEjJDEjJDIjJDgz,재단법인천주교부산교구유지재단 메리놀병원,종합병원,35.1076838,129.0324148,"부산광역시 중구 중구로 121, (대청동4가)",83,051-465-8801,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE0ODEjNDEjJDEjJDQjJDgz,전라남도 강진의료원,종합병원,34.6368113,126.7578653,"전라남도 강진군 강진읍 탐진로 5, (강진읍)",19,061-433-2167,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQzNjE4MzIjODEjJDEjJDIjJDgz,전라남도 순천의료원,종합병원,34.9579097,127.483468,"전라남도 순천시 서문성터길 2,  (매곡동)",21,061-759-9440,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,전북특별자치도 군산의료원,종합병원,35.9549526,126.7117406,"전북특별자치도 군산시 의료원로 27, (지곡동, 군산의료원)",54,063-472-5000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,전북특별자치도 남원의료원,종합병원,35.4318755,127.4073171,"전북특별자치도 남원시 충정로 365, (고죽동)",37,063-620-1114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNjEjJDEjJDAjJDgz,전주고려병원,종합병원,35.8398807,127.1670378,"전북특별자치도 전주시 덕진구 안덕원로 367, (산정동)",11,063-240-7300,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEwMDIjNDEjJDEjJDgjJDgz,정읍한국병원,종합병원,35.5843414,126.8515587,"전북특별자치도 정읍시 서부산업도로 425-12,  1동 (농소동,한국병원)",23,063-701-8000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjEwMDIjNDEjJDEjJDQjJDgz,제일병원,종합병원,35.1794722,128.0902544,"경상남도 진주시 진주대로 885, (강남동)",66,055-750-7123,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE0ODEjNTEjJDEjJDYjJDgz,제주대학교병원,종합병원,33.4671105,126.5452109,"제주특별자치도 제주시 아란13길 15-0,  0동 0층 0호 (아라일동,제주대학교병원)",228,064-717-1114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,제주특별자치도 서귀포의료원,종합병원,33.2555354,126.5639215,"제주특별자치도 서귀포시 장수로 47-0, 서귀포의료원",46,064-730-3000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNTEjJDEjJDIjJDgz,제주한라병원,종합병원,33.4899609,126.4850403,"제주특별자치도 제주시 도령로 65,  (연동)",123,064-740-5000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjE0ODEjNTEjJDEjJDYjJDgz,좋은문화병원,종합병원,35.1408881,129.0590919,"부산광역시 동구 범일로 119, (범일동)",75,051-644-2002,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQzNjE0ODEjNjEjJDEjJDQjJDgz,중앙대학교광명병원,종합병원,37.4245975,126.88591,"경기도 광명시 덕안로 110, (일직동)",197,1811-7800,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjE0ODEjNTEjJDEjJDIjJDgz,차의과학대학교 강남차병원,종합병원,37.5067005,127.0345427,"서울특별시 강남구 논현로 566, 강남차병원(역삼동650-9, 606-4, 605외2필지(지하7층~지하1층, 지상2층~7층)) (역삼동)",107,02-3468-3000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE0ODEjNTEjJDEjJDYjJDgz,차의과학대학교부속구미차병원,종합병원,36.1145324,128.3405414,"경상북도 구미시 신시로10길 12,  (형곡동)",78,054-450-9700,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz,차의과학대학교분당차병원,종합병원,37.4102384,127.1254535,"경기도 성남시 분당구 야탑로 59, (야탑동)",503,031-780-5000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE0ODEjNDEjJDEjJDgjJDgz,참조은병원,종합병원,37.4109626,127.260254,"경기도 광주시 광주대로 45, (경안동)",69,1600-9955,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,창원경상국립대학교병원,종합병원,35.1990872,128.7078463,"경상남도 창원시 성산구 삼정자로 11, (성주동, 창원경상대학교병원)",161,055-214-2000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjODEjJDEjJDIjJDgz,창원파티마병원,종합병원,35.237293,128.645913,"경상남도 창원시 의창구 창이대로 45-45, (명서동)",107,055-270-1000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,창원한마음병원,종합병원,35.2379477,128.6990272,"경상남도 창원시 의창구 용동로57번길 8, (사림동)",112,055-225-0000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE0ODEjNDEjJDEjJDgjJDgz,첨단종합병원,종합병원,35.2211088,126.8453041,"광주광역시 광산구 첨단중앙로170번길 59,  (쌍암동)",45,062-601-8000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,청주성모병원,종합병원,36.6737973,127.4856545,"충청북도 청주시 청원구 주성로 173-19, 청주성모병원",70,043-219-8000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE0ODEjODEjJDEjJDIjJDgz,추병원,종합병원,37.7497898,127.0450722,"경기도 의정부시 평화로 650, (의정부동)",36,031-845-7777,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE4MzIjNDEjJDEjJDQjJDgz,충청남도 공주의료원,종합병원,36.4588777,127.1094955,"충청남도 공주시 무령로 77,  (웅진동)",32,041-962-1111,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNjEjJDEjJDAjJDgz,충청남도 서산의료원,종합병원,36.7755835,126.4652578,"충청남도 서산시 중앙로 149,  (석림동)",39,041-689-7000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEwMDIjNjEjJDEjJDgjJDgz,충청남도 천안의료원,종합병원,36.7754908,127.1794126,"충청남도 천안시 동남구 충절로 537,  (삼룡동)",34,041-570-7200,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz,충청남도 홍성의료원,종합병원,36.5992203,126.6743787,"충청남도 홍성군 홍성읍 조양로 224, (홍성읍)",50,041-630-6114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNTEjJDEjJDIjJDgz,충청북도 청주의료원,종합병원,36.6402026,127.4730326,"충청북도 청주시 서원구 흥덕로 48-0, 청주의료원",49,043-279-2300,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz,충청북도 충주의료원,종합병원,36.9796506,127.9706116,"충청북도 충주시 안림로 239-50, 충청북도충주의료원",37,043-871-0114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjODEjJDEjJDIjJDgz,포항성모병원,종합병원,36.0159003,129.3399527,"경상북도 포항시 남구 대잠동길 17,  (대잠동)",111,054-272-0151,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE0ODEjNDEjJDEjJDQjJDgz,하남성심병원,종합병원,35.1666556,126.8009586,"광주광역시 광산구 용아로 259,  (산정동)",25,062-953-6000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNTEjJDEjJDIjJDgz,학교법인 가톨릭학원 가톨릭대학교 대전성모병원,종합병원,36.323042,127.4201629,"대전광역시 중구 대흥로 64, (대흥동)",195,042-220-9114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,학교법인 을지학원 대전을지대학교병원,종합병원,36.3553098,127.3819888,"대전광역시 서구 둔산서로 95, (둔산동)",236,042-611-3000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,학교법인 을지학원 의정부을지대학교병원,종합병원,37.7518185,127.0506997,"경기도 의정부시 동일로 712, 을지대학교 의정부캠퍼스 및 부속병원 (금오동)",155,031-951-1000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEyMjIjODEjJDEjJDIjJDgz,학교법인 춘해병원,종합병원,35.1469602,129.0583786,"부산광역시 부산진구 중앙대로 605, 지상1층~지상9층 (범천동)",25,051-638-8000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,학교법인)동의병원,종합병원,35.1698202,129.076514,"부산광역시 부산진구 양정로 62, 지상2ㆍ3ㆍ10층 각 일부/ 지하1ㆍ지상1ㆍ지상4~지상8층 전층 (양정동)",74,051-867-5101,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNDEjJDEjJDQjJDgz,한국보훈복지의료공단 대구보훈병원,종합병원,35.8028206,128.5519785,"대구광역시 달서구 월곡로 60, (도원동)",49,053-630-7000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQ0NjEwMDIjNTEjJDEjJDIjJDgz,한국보훈복지의료공단 부산보훈병원,종합병원,35.1533821,129.006575,"부산광역시 사상구 백양대로 420, (주례동)",70,051-601-6000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz,한국보훈복지의료공단 중앙보훈병원,종합병원,37.5303393,127.1478691,"서울특별시 강동구 진황도로61길 53, (둔촌동)",301,02-2225-1111,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjEwMDIjNjEjJDEjJDgjJDgz,한국원자력의학원원자력병원,종합병원,37.6288667,127.0824198,"서울특별시 노원구 노원로 75, 한국원자력의학원 (공릉동)",150,02-970-2114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE0ODEjNTEjJDEjJDYjJDgz,한림대학교 강남성심병원,종합병원,37.4937262,126.9086527,"서울특별시 영등포구 신길로 1, (대림동, 강남성심병원)",256,02-829-5114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNzEjJDEjJDgjJDgz,한림대학교 한강성심병원,종합병원,37.5231702,126.9096811,"서울특별시 영등포구 버드나루로7길 12, (영등포동7가, 한강성심병원)",22,02-2639-5114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,한림대학교동탄성심병원,종합병원,37.2165141,127.0799502,"경기도 화성시 동탄구 큰재봉길 7, (석우동)",300,031-8086-3000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNjEjJDEjJDAjJDgz,한림대학교춘천성심병원,종합병원,37.8840791,127.7399592,"강원특별자치도 춘천시 삭주로 77, 77",154,033-240-5000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE4MzIjNDEjJDEjJDQjJDgz,한림병원,종합병원,37.5320982,126.7343513,"인천광역시 계양구 장제로 722, (작전동)",87,032-540-9114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjODEjJDEjJDYjJDgz,한마음병원,종합병원,33.4962868,126.5462386,"제주특별자치도 제주시 연신로 52, (이도이동)",36,064-750-9000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjODEjJDEjJDIjJDgz,한양대학교구리병원,종합병원,37.6012985,127.1324272,"경기도 구리시 경춘로 153, (교문동)",219,1644-9118,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjEyMjIjNjEjJDEjJDQjJDgz,한일병원,종합병원,35.1669944,128.1285557,"경상남도 진주시 범골로 17, 한일병원 지하1 1~7층 (충무공동)",45,055-759-7777,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE4MzIjODEjJDEjJDIjJDgz,해남우리종합병원,종합병원,34.584252,126.6465632,"전라남도 해남군 옥천면 해남로 597, (옥천면)",27,061-530-7000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjE0ODEjNjEjJDEjJDAjJDgz,해피뷰병원,종합병원,35.1586417,126.906773,"광주광역시 북구 경열로 216-0, 해피뷰병원",19,062-519-9000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjE0ODEjNTEjJDEjJDYjJDgz,현대병원,종합병원,37.7154268,127.179882,"경기도 남양주시 진접읍 봉현로 21, (진접읍)",86,031-574-9118,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQzNjEyMjIjNDEjJDEjJDQjJDgz,현대유비스병원,종합병원,37.4615989,126.6429995,"인천광역시 미추홀구 독배로 503-0, 현대유비스병원",47,032-888-7575,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjEwMDIjNjEjJDEjJDQjJDgz,혜민병원,종합병원,37.5354079,127.0836246,"서울특별시 광진구 자양로 85, (자양동)",39,02-2049-9000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjEyMjIjNTEjJDEjJDYjJDgz,홍익병원,종합병원,37.5284838,126.8636551,"서울특별시 양천구 목동로 225, 홍익병원본관 (신정동)",53,02-2693-5555,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjNjEjJDEjJDQjJDgz,홍천아산병원,종합병원,37.6908303,127.8948538,"강원특별자치도 홍천군 홍천읍 산림공원1길 17, 17",11,033-430-5151,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3MiQyNjEwMDIjODEjJDEjJDIjJDgz,화성유일병원,종합병원,37.217785,126.8326549,"경기도 화성시 만세구 남양읍 남양로920번길 6, (남양읍)",21,031-355-0119,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,효산의료재단 안양샘병원,종합병원,37.3935234,126.9243939,"경기도 안양시 만안구 삼덕로 9, (안양동, 안양샘병원)",96,031-467-9114,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQyNjEyMjIjNzEjJDEjJDgjJDgz,효산의료재단 지샘병원,종합병원,37.358672,126.9473164,"경기도 군포시 군포로 591, (당동, (G샘병원)군포샘병원)",85,031-389-3000,건강보험심사평가원_병원정보서비스_v2
hospital:JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,희명병원,종합병원,37.4556869,126.9005836,"서울특별시 금천구 시흥대로 244, (시흥동)",25,02-804-0002,건강보험심사평가원_병원정보서비스_v2
